delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,expected_time_hours_recon,speed_kmph_recon,weather_mult_recon,delivery_time_hours_recon,partner_mult_recon,delay_hours_recon,delayed_flag_recon,order_date_recon,order_ts_recon,delivery_ts_recon,expected_ts_recon,hour,order_hour,order_day,is_weekend
250.99,dhl,furniture,truck,two day,east,foggy,16.5,21.49,no,delivered,4,146.97,48.0,50,1.15,1.447048614,0.998811829,-46.55295139,0,06-04-2024,2024-04-06 13:00:00,2024-04-06 14:26:49.375009262,2024-04-08 13:00:00,13,13,5,1
250.99,dhl,furniture,van,same day,east,rainy,90.1,27.46,no,delivered,4,632.88,24.0,45,1.2,3.657355933,0.998811829,-20.34264407,0,08-04-2024,2024-04-08 13:00:00,2024-04-08 16:39:26.481360448,2024-04-09 13:00:00,13,13,0,0
250.99,dhl,furniture,van,two day,east,rainy,253.9,7.07,no,delivered,3,1290.71,52.8,45,1.2,7.531387446,0.998811829,-45.26861255,0,13-04-2024,2024-04-13 11:00:00,2024-04-13 18:31:52.994806971,2024-04-15 15:48:00,11,11,5,1
250.99,dhl,furniture,bike,two day,east,rainy,291.4,6.12,no,delivered,5,1475.36,52.8,35,1.2,10.72497888,0.998811829,-42.07502112,0,14-04-2024,2024-04-14 16:00:00,2024-04-15 02:43:29.923954809,2024-04-16 20:48:00,16,16,6,1
250.99,dhl,furniture,scooter,standard,north,clear,281.6,19.81,no,delivered,3,1467.43,52.8,40,1.0,7.926770438,0.998811829,-44.87322956,0,24-06-2024,2024-06-24 16:00:00,2024-06-24 23:55:36.373577926,2024-06-26 20:48:00,16,16,0,0
250.99,dhl,groceries,scooter,two day,east,stormy,21.3,41.19,no,delivered,3,230.07,48.0,40,1.1,2.039503838,0.998811829,-45.96049616,0,06-04-2024,2024-04-06 14:00:00,2024-04-06 16:02:22.213817692,2024-04-08 14:00:00,14,14,5,1
250.99,dhl,groceries,ev van,same day,east,foggy,177.9,20.16,no,delivered,5,1049.98,24.0,40,1.15,6.145993822,0.998811829,-17.85400618,0,11-04-2024,2024-04-11 13:00:00,2024-04-11 19:08:45.577760002,2024-04-12 13:00:00,13,13,3,0
250.99,dhl,groceries,bike,two day,north,cold,55.2,6.78,no,delivered,3,296.34,48.0,35,1.05,2.320619428,0.998811829,-45.67938057,0,18-06-2024,2024-06-18 18:00:00,2024-06-18 20:19:14.229939201,2024-06-20 18:00:00,18,18,1,0
250.99,dhl,pharmacy,ev bike,express,central,cold,272.6,12.84,yes,delayed,2,1451.52,8.8,30,1.05,10.32335949,0.998811829,1.523359494,1,02-02-2024,2024-02-02 08:00:00,2024-02-02 18:19:24.094176931,2024-02-02 16:48:00,8,8,4,0
250.99,dhl,pharmacy,ev van,express,central,foggy,297.1,2.64,yes,delayed,3,1551.92,8.8,40,1.15,9.166440746,0.998811829,0.366440746,1,03-02-2024,2024-02-03 11:00:00,2024-02-03 20:09:59.186685506,2024-02-03 19:48:00,11,11,5,1
250.99,dhl,pharmacy,ev van,express,north,stormy,225.7,45.7,yes,delayed,2,1315.6,8.8,40,1.1,7.752927239,0.998811829,-1.047072761,0,23-06-2024,2024-06-23 12:00:00,2024-06-23 19:45:10.538062034,2024-06-23 20:48:00,12,12,6,1
250.99,ecom express,automobile parts,ev bike,standard,east,foggy,149.9,23.31,no,delivered,4,819.43,48.0,30,1.15,6.856265128,0.999849571,-41.14373487,0,18-04-2024,2024-04-18 13:00:00,2024-04-18 19:51:22.554459907,2024-04-20 13:00:00,13,13,3,0
250.99,ecom express,automobile parts,van,same day,west,cold,113.8,21.95,no,delivered,3,734.85,24.0,45,1.05,3.640735577,0.999849571,-20.35926442,0,20-11-2024,2024-11-20 14:00:00,2024-11-20 17:38:26.648078366,2024-11-21 14:00:00,14,14,2,0
250.99,ecom express,automobile parts,ev bike,standard,west,hot,178.1,26.7,no,delivered,4,970.6,48.0,30,1.1,7.666579881,0.999849571,-40.33342012,0,22-11-2024,2024-11-22 13:00:00,2024-11-22 20:39:59.687571348,2024-11-24 13:00:00,13,13,4,0
250.99,ecom express,clothing,bike,standard,central,clear,251.7,34.9,no,delivered,4,1363.2,52.8,35,1.0,8.388166555,0.999849571,-44.41183345,0,09-02-2024,2024-02-09 17:00:00,2024-02-10 01:23:17.399597478,2024-02-11 21:48:00,17,17,4,0
250.99,ecom express,clothing,scooter,same day,east,stormy,70.7,5.72,yes,delayed,3,470.66,24.0,40,1.1,2.619695861,0.999849571,-21.38030414,0,16-04-2024,2024-04-16 09:00:00,2024-04-16 11:37:10.905101310,2024-04-17 09:00:00,9,9,1,0
250.99,ecom express,clothing,van,standard,west,foggy,193.2,33.28,no,delivered,4,1065.84,48.0,45,1.15,6.276828972,0.999849571,-41.72317103,0,22-11-2024,2024-11-22 12:00:00,2024-11-22 18:16:36.584298325,2024-11-24 12:00:00,12,12,4,0
250.99,ecom express,clothing,scooter,standard,west,rainy,194.3,29.51,no,delivered,4,1060.03,48.0,40,1.2,7.136166349,0.999849571,-40.86383365,0,22-11-2024,2024-11-22 15:00:00,2024-11-22 22:08:10.198857775,2024-11-24 15:00:00,15,15,4,0
250.99,ecom express,cosmetics,truck,express,east,stormy,208.8,22.83,yes,delayed,2,1162.49,8.8,50,1.1,5.645010697,0.999849571,-3.154989303,0,20-04-2024,2024-04-20 11:00:00,2024-04-20 16:38:42.038508325,2024-04-20 19:48:00,11,11,5,1
250.99,ecom express,cosmetics,scooter,standard,north,clear,262.6,29.36,no,delivered,4,1401.08,52.8,40,1.0,7.651048884,0.999849571,-45.14895112,0,01-07-2024,2024-07-01 11:00:00,2024-07-01 18:39:03.775983357,2024-07-03 15:48:00,11,11,0,0
250.99,ecom express,documents,scooter,two day,north,rainy,187.9,14.96,no,delivered,4,984.38,48.0,40,1.2,6.595047762,0.999849571,-41.40495224,0,29-06-2024,2024-06-29 11:00:00,2024-06-29 17:35:42.171942353,2024-07-01 11:00:00,11,11,5,1
250.99,ecom express,electronics,van,same day,east,stormy,75.7,41.47,yes,delayed,2,602.91,24.0,45,1.1,3.312286104,0.999849571,-20.6877139,0,16-04-2024,2024-04-16 15:00:00,2024-04-16 18:18:44.229975555,2024-04-17 15:00:00,15,15,1,0
250.99,ecom express,electronics,truck,two day,east,cold,80.4,46.48,no,delivered,5,541.44,48.0,50,1.05,3.189000208,0.999849571,-44.81099979,0,17-04-2024,2024-04-17 18:00:00,2024-04-17 21:11:20.400750556,2024-04-19 18:00:00,18,18,2,0
250.99,ecom express,electronics,scooter,express,east,cold,87.7,22.38,yes,failed,2,555.64,8.0,40,1.05,3.296609019,0.999849571,-4.703390981,0,17-04-2024,2024-04-17 12:00:00,2024-04-17 15:17:47.792466690,2024-04-17 20:00:00,12,12,2,0
250.99,ecom express,electronics,ev bike,standard,south,rainy,85.4,41.07,no,delivered,4,550.21,48.0,30,1.2,5.0009276,0.999849571,-42.9990724,0,07-09-2024,2024-09-07 13:00:00,2024-09-07 18:00:03.339361288,2024-09-09 13:00:00,13,13,5,1
250.99,ecom express,fragile items,truck,same day,central,foggy,9.3,47.62,no,delivered,5,289.36,24.0,50,1.15,1.883876567,0.999849571,-22.11612343,0,03-02-2024,2024-02-03 10:00:00,2024-02-03 11:53:01.955641095,2024-02-04 10:00:00,10,10,5,1
250.99,ecom express,fragile items,van,express,central,clear,207.8,40.12,yes,delayed,2,1209.36,8.8,45,1.0,5.919287209,0.999849571,-2.880712791,0,08-02-2024,2024-02-08 12:00:00,2024-02-08 17:55:09.433952688,2024-02-08 20:48:00,12,12,3,0
250.99,ecom express,fragile items,scooter,two day,north,cold,157.0,43.03,no,delivered,4,914.09,48.0,40,1.05,5.549045135,0.999849571,-42.45095487,0,28-06-2024,2024-06-28 15:00:00,2024-06-28 20:32:56.562485888,2024-06-30 15:00:00,15,15,4,0
250.99,ecom express,fragile items,van,same day,south,foggy,225.0,7.32,yes,delayed,3,1246.96,26.4,45,1.15,6.492383208,0.999849571,-19.90761679,0,11-09-2024,2024-09-11 12:00:00,2024-09-11 18:29:32.579548274,2024-09-12 14:24:00,12,12,2,0
250.99,ecom express,groceries,ev bike,express,west,hot,158.7,35.06,yes,failed,2,948.68,8.0,30,1.1,7.139245886,0.999849571,-0.860754114,0,21-11-2024,2024-11-21 08:00:00,2024-11-21 15:08:21.285189812,2024-11-21 16:00:00,8,8,3,0
250.99,ecom express,pharmacy,bike,express,east,hot,226.0,37.62,yes,delayed,2,1292.86,8.8,35,1.1,8.479221427,0.999849571,-0.320778573,0,20-04-2024,2024-04-20 08:00:00,2024-04-20 16:28:45.197136818,2024-04-20 16:48:00,8,8,5,1
250.99,ekart,automobile parts,ev bike,same day,east,clear,85.6,10.69,no,delivered,4,560.07,24.0,30,1.0,3.576384342,1.002593401,-20.42361566,0,25-04-2024,2024-04-25 13:00:00,2024-04-25 16:34:34.983631880,2024-04-26 13:00:00,13,13,3,0
250.99,ekart,automobile parts,van,same day,north,cold,289.2,16.14,yes,failed,1,1594.42,26.4,45,1.05,7.631680816,1.002593401,-18.76831918,0,10-07-2024,2024-07-10 14:00:00,2024-07-10 21:37:54.050939184,2024-07-11 16:24:00,14,14,2,0
250.99,ekart,automobile parts,ev van,same day,south,stormy,157.3,4.51,yes,delayed,2,900.03,24.0,40,1.1,4.987872095,1.002593401,-19.01212791,0,17-09-2024,2024-09-17 09:00:00,2024-09-17 13:59:16.339540369,2024-09-18 09:00:00,9,9,1,0
250.99,ekart,automobile parts,bike,standard,south,foggy,225.6,22.83,no,delivered,5,1196.49,52.8,35,1.15,8.534738177,1.002593401,-44.26526182,0,19-09-2024,2024-09-19 15:00:00,2024-09-19 23:32:05.057438258,2024-09-21 19:48:00,15,15,3,0
250.99,ekart,clothing,van,two day,east,foggy,174.3,47.29,no,delivered,5,1013.37,48.0,45,1.15,6.132867179,1.002593401,-41.86713282,0,27-04-2024,2024-04-27 10:00:00,2024-04-27 16:07:58.321843726,2024-04-29 10:00:00,10,10,5,1
250.99,ekart,clothing,van,express,south,stormy,24.1,34.1,yes,delayed,3,272.8,8.0,45,1.1,1.894210853,1.002593401,-6.105789147,0,14-09-2024,2024-09-14 08:00:00,2024-09-14 09:53:39.159072013,2024-09-14 16:00:00,8,8,5,1
250.99,ekart,clothing,truck,standard,west,foggy,245.8,4.19,no,delivered,5,1241.57,52.8,50,1.15,6.341172668,1.002593401,-46.45882733,0,02-12-2024,2024-12-02 11:00:00,2024-12-02 17:20:28.221604296,2024-12-04 15:48:00,11,11,0,0
250.99,ekart,cosmetics,truck,same day,central,rainy,223.3,6.29,yes,failed,1,1235.37,26.4,50,1.2,6.126006098,1.002593401,-20.2739939,0,16-02-2024,2024-02-16 11:00:00,2024-02-16 17:07:33.621952688,2024-02-17 13:24:00,11,11,4,0
250.99,ekart,cosmetics,truck,standard,west,rainy,218.2,34.0,no,delivered,5,1193.0,52.8,50,1.2,6.670053381,1.002593401,-46.12994662,0,01-12-2024,2024-12-01 13:00:00,2024-12-01 19:40:12.192172849,2024-12-03 17:48:00,13,13,6,1
250.99,ekart,documents,bike,standard,east,rainy,62.2,48.58,no,delivered,3,456.74,48.0,35,1.2,3.908601782,1.002593401,-44.09139822,0,24-04-2024,2024-04-24 13:00:00,2024-04-24 16:54:30.966415203,2024-04-26 13:00:00,13,13,2,0
250.99,ekart,documents,truck,same day,south,foggy,147.7,46.57,no,delivered,4,978.21,24.0,50,1.15,5.056289068,1.002593401,-18.94371093,0,17-09-2024,2024-09-17 10:00:00,2024-09-17 15:03:22.640645746,2024-09-18 10:00:00,10,10,1,0
250.99,ekart,documents,scooter,express,west,rainy,182.1,2.26,yes,delayed,2,967.28,8.0,40,1.2,6.133104459,1.002593401,-1.866895541,0,30-11-2024,2024-11-30 10:00:00,2024-11-30 16:07:59.176053307,2024-11-30 18:00:00,10,10,5,1
250.99,ekart,electronics,van,express,central,foggy,52.0,43.18,yes,delayed,3,439.54,8.0,45,1.15,2.904542048,1.002593401,-5.095457952,0,12-02-2024,2024-02-12 12:00:00,2024-02-12 14:54:16.351372400,2024-02-12 20:00:00,12,12,0,0
250.99,ekart,fragile items,scooter,standard,east,rainy,197.1,28.23,no,delivered,4,1070.19,48.0,40,1.2,7.209167905,1.002593401,-40.79083209,0,28-04-2024,2024-04-28 14:00:00,2024-04-28 21:12:33.004458680,2024-04-30 14:00:00,14,14,6,1
250.99,ekart,fragile items,ev bike,two day,north,clear,67.1,32.91,no,delivered,4,434.23,48.0,30,1.0,3.403670919,1.002593401,-44.59632908,0,04-07-2024,2024-07-04 13:00:00,2024-07-04 16:24:13.215308022,2024-07-06 13:00:00,13,13,3,0
250.99,ekart,furniture,ev van,two day,north,stormy,129.5,13.38,no,delivered,4,687.64,48.0,40,1.1,4.417035515,1.002593401,-43.58296448,0,06-07-2024,2024-07-06 10:00:00,2024-07-06 14:25:01.327855735,2024-07-08 10:00:00,10,10,5,1
250.99,ekart,furniture,van,two day,south,cold,3.6,8.75,no,delivered,3,95.6674,48.0,45,1.05,0.794805919,1.002593401,-47.20519408,0,13-09-2024,2024-09-13 12:00:00,2024-09-13 12:47:41.301308475,2024-09-15 12:00:00,12,12,4,0
250.99,ekart,furniture,truck,two day,west,clear,110.2,23.24,no,delivered,4,620.72,48.0,50,1.0,3.177017971,1.002593401,-44.82298203,0,28-11-2024,2024-11-28 18:00:00,2024-11-28 21:10:37.264694163,2024-11-30 18:00:00,18,18,3,0
250.99,ekart,groceries,truck,two day,central,cold,273.9,42.56,no,delivered,3,1497.18,52.8,50,1.05,7.1892564,1.002593401,-45.6107436,0,17-02-2024,2024-02-17 18:00:00,2024-02-18 01:11:21.323040849,2024-02-19 22:48:00,18,18,5,1
250.99,ekart,groceries,scooter,two day,east,cold,45.8,27.22,no,delivered,5,310.66,48.0,40,1.05,2.304831893,1.002593401,-45.69516811,0,23-04-2024,2024-04-23 13:00:00,2024-04-23 15:18:17.394814274,2024-04-25 13:00:00,13,13,1,0
250.99,ekart,groceries,van,two day,east,clear,82.2,18.81,no,delivered,3,467.43,48.0,45,1.0,2.709876285,1.002593401,-45.29012371,0,24-04-2024,2024-04-24 11:00:00,2024-04-24 13:42:35.554626259,2024-04-26 11:00:00,11,11,2,0
250.99,ekart,groceries,ev bike,standard,north,stormy,232.3,41.91,no,delivered,4,1287.23,52.8,30,1.1,10.01559393,1.002593401,-42.78440607,0,08-07-2024,2024-07-08 15:00:00,2024-07-09 01:00:56.138165366,2024-07-10 19:48:00,15,15,0,0
250.99,ekart,groceries,bike,same day,west,clear,11.4,40.22,no,delivered,5,277.66,24.0,35,1.0,1.634341827,1.002593401,-22.36565817,0,25-11-2024,2024-11-25 14:00:00,2024-11-25 15:38:03.630575439,2024-11-26 14:00:00,14,14,0,0
250.99,ekart,pharmacy,ev bike,standard,west,foggy,69.4,0.99,no,delivered,3,349.97,48.0,30,1.15,3.266552903,1.002593401,-44.7334471,0,27-11-2024,2024-11-27 12:00:00,2024-11-27 15:15:59.590451991,2024-11-29 12:00:00,12,12,2,0
250.99,fedex,automobile parts,ev van,same day,central,stormy,262.9,31.73,yes,delayed,2,1509.69,26.4,40,1.1,8.432763852,0.994686582,-17.96723615,0,26-02-2024,2024-02-26 12:00:00,2024-02-26 20:25:57.949865583,2024-02-27 14:24:00,12,12,0,0
250.99,fedex,automobile parts,scooter,express,east,rainy,55.7,46.5,yes,failed,1,468.0,8.0,40,1.2,3.369003453,0.994686582,-4.630996547,0,02-05-2024,2024-05-02 12:00:00,2024-05-02 15:22:08.412431361,2024-05-02 20:00:00,12,12,3,0
250.99,fedex,automobile parts,scooter,two day,east,foggy,185.9,19.1,no,delivered,4,986.8,48.0,40,1.15,6.325137373,0.994686582,-41.67486263,0,06-05-2024,2024-05-06 12:00:00,2024-05-06 18:19:30.494543876,2024-05-08 12:00:00,12,12,0,0
250.99,fedex,automobile parts,van,standard,west,hot,135.1,37.59,no,delivered,5,788.27,48.0,45,1.1,4.654560706,0.994686582,-43.34543929,0,07-12-2024,2024-12-07 10:00:00,2024-12-07 14:39:16.418542554,2024-12-09 10:00:00,10,10,5,1
250.99,fedex,clothing,bike,same day,east,stormy,187.7,6.69,yes,delayed,3,1058.57,24.0,35,1.1,6.561273836,0.994686582,-17.43872616,0,06-05-2024,2024-05-06 11:00:00,2024-05-06 17:33:40.585811000,2024-05-07 11:00:00,11,11,0,0
250.99,fedex,clothing,ev bike,standard,north,clear,32.3,46.58,no,delivered,4,301.24,48.0,30,1.0,2.494939197,0.994686582,-45.5050608,0,11-07-2024,2024-07-11 10:00:00,2024-07-11 12:29:41.781110474,2024-07-13 10:00:00,10,10,3,0
250.99,fedex,clothing,truck,same day,north,cold,287.0,8.21,yes,failed,1,1559.63,26.4,50,1.05,6.688680399,0.994686582,-19.7113196,0,18-07-2024,2024-07-18 10:00:00,2024-07-18 16:41:19.249435366,2024-07-19 12:24:00,10,10,3,0
250.99,fedex,cosmetics,truck,express,north,rainy,64.0,6.03,yes,failed,2,388.09,8.0,50,1.2,2.268601581,0.994686582,-5.731398419,0,12-07-2024,2024-07-12 11:00:00,2024-07-12 13:16:06.965692489,2024-07-12 19:00:00,11,11,4,0
250.99,fedex,cosmetics,ev van,standard,north,foggy,211.9,46.94,no,delivered,5,1200.32,52.8,40,1.15,7.705583305,0.994686582,-45.09441669,0,16-07-2024,2024-07-16 14:00:00,2024-07-16 21:42:20.099899792,2024-07-18 18:48:00,14,14,1,0
250.99,fedex,cosmetics,truck,standard,south,hot,180.0,35.04,no,delivered,3,1005.12,48.0,50,1.1,5.252820477,0.994686582,-42.74717952,0,26-09-2024,2024-09-26 12:00:00,2024-09-26 17:15:10.153717311,2024-09-28 12:00:00,12,12,3,0
250.99,fedex,cosmetics,ev van,same day,south,clear,184.2,46.79,no,delivered,4,1161.37,24.0,40,1.0,6.008702704,0.994686582,-17.9912973,0,26-09-2024,2024-09-26 15:00:00,2024-09-26 21:00:31.329735865,2024-09-27 15:00:00,15,15,3,0
250.99,fedex,cosmetics,ev bike,standard,south,clear,258.0,37.92,no,delivered,4,1403.76,52.8,30,1.0,9.8060182,0.994686582,-42.9939818,0,28-09-2024,2024-09-28 17:00:00,2024-09-29 02:48:21.665519146,2024-09-30 21:48:00,17,17,5,1
250.99,fedex,cosmetics,scooter,standard,south,stormy,289.7,24.36,no,delivered,5,1521.58,52.8,40,1.1,9.00456938,0.994686582,-43.79543062,0,28-09-2024,2024-09-28 14:00:00,2024-09-28 23:00:16.449768241,2024-09-30 18:48:00,14,14,5,1
250.99,fedex,documents,bike,same day,central,cold,217.3,3.03,no,delivered,5,1195.59,26.4,35,1.05,7.069864191,0.994686582,-19.33013581,0,24-02-2024,2024-02-24 14:00:00,2024-02-24 21:04:11.511086368,2024-02-25 16:24:00,14,14,5,1
250.99,fedex,documents,van,express,central,stormy,259.3,27.01,yes,failed,1,1427.53,8.8,45,1.1,7.44290592,0.994686582,-1.35709408,0,25-02-2024,2024-02-25 11:00:00,2024-02-25 18:26:34.461313173,2024-02-25 19:48:00,11,11,6,1
250.99,fedex,documents,ev van,express,north,rainy,78.5,27.87,yes,delayed,3,526.11,8.0,40,1.2,3.604624811,0.994686582,-4.395375189,0,12-07-2024,2024-07-12 10:00:00,2024-07-12 13:36:16.649318501,2024-07-12 18:00:00,10,10,4,0
250.99,fedex,documents,truck,express,north,rainy,169.6,41.44,yes,delayed,3,1022.32,8.0,50,1.2,5.634859699,0.994686582,-2.365140301,0,15-07-2024,2024-07-15 11:00:00,2024-07-15 16:38:05.494917973,2024-07-15 19:00:00,11,11,0,0
250.99,fedex,documents,bike,standard,west,stormy,79.0,0.73,no,delivered,5,397.19,48.0,35,1.1,3.032716972,0.994686582,-44.96728303,0,05-12-2024,2024-12-05 15:00:00,2024-12-05 18:01:57.781097616,2024-12-07 15:00:00,15,15,3,0
250.99,fedex,electronics,van,two day,central,cold,29.9,47.31,no,delivered,3,291.43,48.0,45,1.05,2.204401194,0.994686582,-45.79559881,0,19-02-2024,2024-02-19 11:00:00,2024-02-19 13:12:15.844297046,2024-02-21 11:00:00,11,11,0,0
250.99,fedex,electronics,scooter,standard,west,clear,35.7,10.8,no,delivered,3,210.9,48.0,40,1.0,1.599953367,0.994686582,-46.40004663,0,04-12-2024,2024-12-04 17:00:00,2024-12-04 18:35:59.832121596,2024-12-06 17:00:00,17,17,2,0
250.99,fedex,fragile items,van,express,central,foggy,250.7,29.97,yes,failed,2,1393.41,8.8,45,1.15,7.630328082,0.994686582,-1.169671918,0,25-02-2024,2024-02-25 12:00:00,2024-02-25 19:37:49.181094206,2024-02-25 20:48:00,12,12,6,1
250.99,fedex,fragile items,ev van,standard,central,foggy,267.0,26.49,no,delivered,3,1414.47,52.8,40,1.15,8.813440353,0.994686582,-43.98655965,0,26-02-2024,2024-02-26 15:00:00,2024-02-26 23:48:48.385272024,2024-02-28 19:48:00,15,15,0,0
250.99,fedex,fragile items,bike,express,east,hot,225.4,22.3,no,delivered,5,1243.9,8.8,35,1.1,8.081430604,0.994686582,-0.718569396,0,07-05-2024,2024-05-07 08:00:00,2024-05-07 16:04:53.150174151,2024-05-07 16:48:00,8,8,1,0
250.99,fedex,furniture,ev bike,two day,central,rainy,35.1,22.72,no,delivered,5,243.66,48.0,30,1.2,2.53573461,0.994686582,-45.46426539,0,19-02-2024,2024-02-19 10:00:00,2024-02-19 12:32:08.644594930,2024-02-21 10:00:00,10,10,0,0
250.99,fedex,furniture,ev van,two day,east,stormy,124.8,10.84,no,delivered,4,656.52,48.0,40,1.1,4.198054826,0.994686582,-43.80194517,0,04-05-2024,2024-05-04 14:00:00,2024-05-04 18:11:52.997371810,2024-05-06 14:00:00,14,14,5,1
250.99,fedex,furniture,scooter,same day,north,hot,3.6,31.41,no,delivered,4,203.23,24.0,40,1.1,1.332899914,0.994686582,-22.66710009,0,10-07-2024,2024-07-10 13:00:00,2024-07-10 14:19:58.439688891,2024-07-11 13:00:00,13,13,2,0
250.99,fedex,furniture,truck,express,south,hot,136.1,48.1,no,delivered,5,874.8,8.0,50,1.1,4.577945525,0.994686582,-3.422054475,0,25-09-2024,2024-09-25 12:00:00,2024-09-25 16:34:40.603889607,2024-09-25 20:00:00,12,12,2,0
250.99,fedex,furniture,bike,standard,south,hot,295.0,19.68,no,delivered,5,1534.04,52.8,35,1.1,10.19990272,0.994686582,-42.60009728,0,29-09-2024,2024-09-29 14:00:00,2024-09-30 00:11:59.649786168,2024-10-01 18:48:00,14,14,6,1
250.99,fedex,furniture,ev van,standard,west,cold,216.2,23.93,no,delivered,4,1152.79,52.8,40,1.05,6.667165328,0.994686582,-46.13283467,0,09-12-2024,2024-12-09 16:00:00,2024-12-09 22:40:01.795180602,2024-12-11 20:48:00,16,16,0,0
250.99,fedex,groceries,truck,same day,east,stormy,167.7,42.4,no,delivered,5,1065.7,24.0,50,1.1,5.144717939,0.994686582,-18.85528206,0,05-05-2024,2024-05-05 09:00:00,2024-05-05 14:08:40.984581487,2024-05-06 09:00:00,9,9,6,1
250.99,fedex,groceries,scooter,same day,east,cold,293.2,22.05,no,delivered,4,1632.15,26.4,40,1.05,8.638405356,0.994686582,-17.76159464,0,09-05-2024,2024-05-09 15:00:00,2024-05-09 23:38:18.259279832,2024-05-10 17:24:00,15,15,3,0
250.99,fedex,groceries,ev van,two day,north,foggy,27.5,15.43,no,delivered,5,183.79,48.0,40,1.15,1.711373185,0.994686582,-46.28862682,0,11-07-2024,2024-07-11 17:00:00,2024-07-11 18:42:40.943464524,2024-07-13 17:00:00,17,17,3,0
250.99,fedex,pharmacy,ev van,express,central,rainy,288.4,44.12,yes,delayed,2,1624.36,8.8,40,1.2,10.25609398,0.994686582,1.456093984,1,26-02-2024,2024-02-26 10:00:00,2024-02-26 20:15:21.938343753,2024-02-26 18:48:00,10,10,0,0
250.99,shadowfax,automobile parts,bike,same day,east,foggy,146.1,36.12,yes,delayed,2,938.86,24.0,35,1.15,6.219760795,1.002186885,-17.7802392,0,12-05-2024,2024-05-12 15:00:00,2024-05-12 21:13:11.138862302,2024-05-13 15:00:00,15,15,6,1
250.99,shadowfax,automobile parts,scooter,express,south,foggy,257.0,10.83,yes,delayed,2,1367.49,8.8,40,1.15,8.230800541,1.002186885,-0.569199459,0,06-10-2024,2024-10-06 12:00:00,2024-10-06 20:13:50.881945879,2024-10-06 20:48:00,12,12,6,1
250.99,shadowfax,automobile parts,bike,standard,south,foggy,274.8,0.82,no,delivered,4,1376.46,52.8,35,1.15,9.644047262,1.002186885,-43.15595274,0,06-10-2024,2024-10-06 16:00:00,2024-10-07 01:38:38.570144416,2024-10-08 20:48:00,16,16,6,1
250.99,shadowfax,clothing,ev bike,standard,south,foggy,114.0,43.85,no,delivered,4,701.55,48.0,30,1.15,5.966569732,1.002186885,-42.03343027,0,02-10-2024,2024-10-02 11:00:00,2024-10-02 16:57:59.651035318,2024-10-04 11:00:00,11,11,2,0
250.99,shadowfax,clothing,scooter,standard,west,rainy,8.4,44.16,no,delivered,4,174.48,48.0,40,1.2,1.916020975,1.002186885,-46.08397902,0,12-12-2024,2024-12-12 10:00:00,2024-12-12 11:54:57.675510471,2024-12-14 10:00:00,10,10,3,0
250.99,shadowfax,cosmetics,ev bike,standard,central,rainy,59.6,20.84,no,delivered,4,360.52,48.0,30,1.2,3.491779459,1.002186885,-44.50822054,0,28-02-2024,2024-02-28 10:00:00,2024-02-28 13:29:30.406052054,2024-03-01 10:00:00,10,10,2,0
250.99,shadowfax,cosmetics,ev bike,two day,north,rainy,94.2,49.37,no,delivered,4,619.11,48.0,30,1.2,5.565023513,1.002186885,-42.43497649,0,21-07-2024,2024-07-21 10:00:00,2024-07-21 15:33:54.084645460,2024-07-23 10:00:00,10,10,6,1
